ID,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
06eff9e0-c5b4-39ed-8273-2f29cf5d3185,PCP10127,464 GRANITE AVE,MILTON,MA,02186-5625,42.2415570,-71.0824320,617-698-0998,10978.60,85
777aafd6-1743-3ea6-89ff-99d9e3608aad,PCP10201,616 MAIN ST,DENNIS,MA,02638-1906,41.7061230,-70.1648230,508-385-2550,3616.48,28
fafcf3db-7df5-3b11-8653-9032850edd62,PCP10220,680 ASHBURNHAM HILL RD,FITCHBURG,MA,01420-1866,42.6019770,-71.8158700,978-423-8907,3745.64,29
2cdbd26a-7304-3a85-93bc-9e92c6a91f00,PCP10689,403 HIGHLAND AVE,SOMERVILLE,MA,02144-2530,42.3904450,-71.1010330,617-666-5800,2066.56,16
db30cadc-72a0-3810-a951-678fb424a606,PCP11284,22 ELLIS RD,WEST NEWTON,MA,02465-2917,42.3318760,-71.2084020,617-964-8809,904.12,8
9ba4bc4f-ebc3-3c11-b80a-7caa2bbb3836,PCP11669,31 JACKSON ST,NEWTON,MA,02459-2511,42.3318760,-71.2084020,617-462-9339,2970.68,23
043c2193-7fbd-3a5c-ad68-275230f1f3d4,PCP11873,DOVER MEDICAL PROFESSIONAL BUILDING,DOVER,MA,02030-2374,42.2341600,-71.2911670,508-785-2319,3745.64,29
4d4f0156-9110-3edd-aa94-53f4d58fce4a,PCP11928,55 PUTNEY RD,LEVERETT,MA,01054-9770,42.4688980,-72.4845790,413-348-6257,1808.24,14
daa4c408-5fc5-32a8-881e-12181e8b8598,PCP12132,11 PROSPECT ST,SHERBORN,MA,01770-1302,42.2319470,-71.3729630,508-545-1843,4391.44,34
ccafb5f7-0a90-3c10-9803-d2e8798178a4,PCP12382,71 ADAMS ST,MILTON,MA,02187,42.2415570,-71.0824320,617-686-9378,9687.00,75
6cf7174e-d3b8-365f-b74f-72da86c3ab31,PCP13263,250 GRANITE ST,BRAINTREE,MA,02184-2807,42.2054160,-71.0021680,781-843-4295,7491.28,58
bd037283-ea3d-351d-81ed-fdcb4db8ed1b,PCP13521,465 NASHUA RD,DRACUT,MA,01826-2944,42.6797230,-71.3006800,978-866-8530,2583.20,20
6283a0f2-98cd-30e3-a92d-620a208e254c,PCP13525,307 CONCORD AVE,CAMBRIDGE,MA,02138-1207,42.3760430,-71.1186800,617-497-1484,5295.56,41
f0fdfcb5-779b-341a-be4e-a6445b300751,ORTHOSPORTS AND AQUATIC PHYSICAL THERAPY  PC,1237 HIGHLAND AVE,NEEDHAM,MA,02492-2615,42.2815930,-71.2424140,781-444-1290,1808.24,14
5f6fe06a-a687-3540-8cab-fda5744d8a29,PCP13802,986 SARATOGA ST,EAST BOSTON,MA,02128-1142,42.3755410,-70.9706460,617-846-3330,7232.96,56
7b51122e-57a4-3cec-a1f4-140c78a069ce,PCP14063,1 MERRIMAC ST,NEWBURYPORT,MA,01950-2562,42.8121410,-70.8866460,978-465-6585,8912.04,69
a2879c54-b45d-3af3-bdb9-f1a425583699,PCP14074,185 SCHOOL ST,MILTON,MA,02186-3513,42.2415570,-71.0824320,617-728-1410,7620.44,59
720d923f-7c6d-30b0-ba7a-2f45be843188,CENTER FOR EYE EXCELLENCE,1515 ALLEN ST,SPRINGFIELD,MA,01118-1895,42.1154540,-72.5399780,413-782-0030,4391.44,34
6236e299-a751-3819-8b06-a17004bdbbfd,BOSTON VISION WORKS INC,335 MAIN ST,SAUGUS,MA,01906-3143,42.4684320,-71.0139460,781-233-9570,9299.52,72
588e03bd-91bc-3442-be9e-66c18ba36c0c,KHOURY CHIROPRACTC  INC.,116 MECHANIC ST,BELLINGHAM,MA,02019-1678,42.0766820,-71.4744900,508-966-3777,26606.96,206
b1b59ef1-fcf4-34f8-8fd2-4d51b1586d85,PCP14706,92 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-1262,41.6466860,-70.9991580,508-994-1109,8137.08,63
b1423e28-2040-3f03-b51c-16a35b0ee7c8,ASSOCIATED EYE PHYSICIANS AND SURGEONS INC,1261 FURNACE BROOK PKWY,QUINCY,MA,02169-4762,42.2610060,-71.0089880,617-770-0011,2195.72,17
f0a15912-b437-3e40-a642-ec6d0adc8c69,PCP15153,1 MEETING HOUSE RD,CHELMSFORD,MA,01824-2733,42.5970550,-71.3697000,978-250-8880,5683.04,44
f883aa4c-18f6-30c8-8ee1-881d4bfe00e4,PCP15430,7 -A LAUREL ST,FAIRHAVEN,MA,02719-2738,41.6336190,-70.8713060,508-997-4302,8782.88,68
1ae16480-11ce-35df-89ee-78947036c59c,PCP15690,1180 BEACON ST,BROOKLINE,MA,02446-3885,42.3238530,-71.1420030,617-277-2449,9041.20,70
438a54db-5c75-3b76-9357-9028a57babc4,PCP15785,356 MONTAGUE CITY RD,TURNERS FALLS,MA,01376-1830,42.5974450,-72.5552780,413-773-0009,10203.64,79
1f6b6667-2104-3bba-a332-c119f6ffbb64,PCP16049,191 CHERRY HILL DR,SEEKONK,MA,02771-2223,41.8397980,-71.3180470,401-617-2284,4003.96,31
48bc3aff-5ff4-3ec6-b7e5-5a5b36680331,PCP16262,1032 TURNPIKE ST,CANTON,MA,02021-2866,42.1757370,-71.1253850,617-549-2939,8782.88,69
59e287a5-d68e-3fcd-9147-37d797f40705,PCP17011,1044 GAR HWY,SWANSEA,MA,02777-4594,41.7581630,-71.2141810,508-675-7725,3616.48,28
d750c37d-55ef-3ddc-a612-90946d8ccc9a,PCP17339,1266 FURNACE BROOK PKWY,QUINCY,MA,02169-7482,42.2610060,-71.0089880,339-987-0767,3616.48,28
5b886ab0-eee4-3253-973e-7419afc5a2ce,PCP17517,203 ALLSTON ST,CAMBRIDGE,MA,02139-3917,42.3760430,-71.1186800,617-492-3868,3358.16,26
261b14f5-39d7-37eb-a8b7-606014d8eff3,PCP17774,493 ESSEX ST,LAWRENCE,MA,01840-1241,42.7002730,-71.1613570,978-686-7111,7620.44,59
bf0bb03e-69c9-30f8-ae56-14913d5a71c5,PCP17973,12 CORSER ST,HOLYOKE,MA,01040-2227,42.2116560,-72.6424480,413-237-2430,6458.00,50
5aa98f16-c832-3ec5-b52a-2691978cc235,PCP18474,80 BROADWAY,REVERE,MA,02151-5305,42.4210050,-70.9903600,781-289-7929,2583.20,21
3553d3a5-68c0-3da6-8aed-37f3bd7209c9,PCP19378,53 COUNTY RD,MATTAPOISETT,MA,02739-1652,41.6613630,-70.8120240,508-758-1330,4391.44,34
1f8bf1bc-2c07-3ea6-9782-0a8eb036ba4f,PCP19450,741 SALEM ST,LYNNFIELD,MA,01940-2344,42.5341460,-71.0383330,781-592-2225,9170.36,71
5f0ddfb1-6ba0-30ed-ae87-481cfbbf5d01,PCP19483,8 ROBERTA DR,S DARTMOUTH,MA,02748-2020,41.6613030,-70.9379130,508-992-9376,12528.52,97
779935ac-770d-3f96-9870-c38771f2c81b,PCP19714,22 MT AUBURN ST,WATERTOWN,MA,02472,42.3694510,-71.1779250,617-232-2858,5553.88,43
86f868e9-3325-3019-98d9-34ca2dc11f20,TANZMAN MASELLI AND ASSOCIATES PC,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.6755490,-73.1181080,413-662-2020,17953.24,140
cc648e4d-ae3a-3933-930e-f1f34189eb97,PCP19816,361 WASHINGTON ST,WESTWOOD,MA,02090-1801,42.2196450,-71.2167680,781-326-3571,12786.84,100
46084d3f-e6a2-37bc-b830-9b15674f7cae,PCP20314,117 MAIN ST,SPENCER,MA,01562-2125,42.2472110,-71.9918670,508-885-2500,3745.64,29
4cd7de25-382b-30f8-94d5-e353e3eca86a,PCP20489,2 WHITING RD,DOVER,MA,02030-2451,42.2341600,-71.2911670,508-785-1770,4520.60,35
46ef6016-71fa-355f-91da-f6482657a00d,REDSTONE EYE ASSOCIATES LLC,75 MAIN ST,STONEHAM,MA,02180-3305,42.4742080,-71.0976650,781-438-3372,10332.80,81
1b4d6a14-80b6-3575-93e4-5727d800db8b,PCP21427,230 ROUTE 149,MARSTONS MLS,MA,02648-1834,41.6627270,-70.3572080,508-428-3698,4908.08,38
4fd66406-3438-3953-9644-caef76160bac,PCP22021,211 COCHITUATE RD,FRAMINGHAM,MA,01701-4673,42.3079050,-71.4361960,508-380-8680,12916.00,100
5519120c-af24-3f39-bb6c-b7fc0b50c8e6,PCP22063,630 S MAIN ST,LANESBOROUGH,MA,01237-9726,42.5358570,-73.2411330,413-236-0995,12528.52,98
45fbe90d-10f7-39f4-9f84-2100c302faf9,PCP22338,500 SALEM ST,WILMINGTON,MA,01887-1200,42.5646470,-71.1645160,978-988-6240,7620.44,59
f18084da-cd20-347a-93a9-f62f748ba19a,PCP22490,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.1845990,-71.3053070,508-359-5200,6458.00,50
c0388410-92ac-3f24-9bf7-8015960436e3,WILLIAM H LANGFIELD JR OD PC,598 COUNTY ST,SOMERSET,MA,02726-4204,41.7384790,-71.1650650,508-676-8167,10461.96,81
7b9038a9-75a1-3429-84ed-8f4c6414f13e,PCP23388,79 OLD STAGE RD,CHELMSFORD,MA,01824-4623,42.5970550,-71.3697000,978-256-9958,5295.56,41
5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,PCP23572,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.6389800,-71.3211410,978-452-0672,3487.32,27
74086554-9256-3f1f-9bfb-ef7237391d25,PCP23574,104 WHALON ST,FITCHBURG,MA,01420-7185,42.6019770,-71.8158700,978-345-5200,3616.48,28
ee1a65b6-9cdc-32ca-a8ea-8c1b1bfca928,ENCOMPASS CARE COMPANY INC,2 PARK CENTRAL DR,SOUTHBOROUGH,MA,01772-1777,42.2996250,-71.5284270,508-481-8346,5812.20,45
04c1cc59-11e3-30e5-b317-0bf5e765f3e8,BEACON FAMILY MEDICINE  LLP,130 COUNTY RD,IPSWICH,MA,01938-2585,42.6959810,-70.8356480,978-356-1192,3616.48,28
027988f5-9d2d-367f-a9a4-7daafe78bf61,PCP25103,382 KENRICK ST,NEWTON,MA,02458-2708,42.3318760,-71.2084020,617-969-2084,8137.08,63
21fef6e9-1145-31a3-a8e8-d5b67ed44020,PCP25354,180 SODA SPRING CREEK DR,SHEFFIELD,MA,01257-0910,42.1036500,-73.3598870,413-229-3640,7103.80,56
10968ba2-75e7-351a-a73a-c37a2a8dfcfc,PCP25544,65 EASTERN AVE,ESSEX,MA,01929-1300,42.6404200,-70.7711720,978-290-8889,5166.40,40
279b2a85-ab64-3dec-90df-fbca8b479db5,PCP25692,48 CHERRY ST,WENHAM,MA,01984-1313,42.6006330,-70.8833030,978-473-6078,14982.56,116
c11e7b71-934b-3615-8875-58dd0066af6b,PCP26032,61 ROSELAND ST,SOMERVILLE,MA,02143-3524,42.3904450,-71.1010330,617-661-1097,9687.00,75
e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,PCP26392,183 W STATE ST,GRANBY,MA,01033-9611,42.2449490,-72.5001430,413-222-0998,4391.44,34
7fb56fd2-71ad-336a-9204-57765bd1e5d4,PCP26624,425 N RD,HAMPDEN,MA,01036-9535,42.0711880,-72.4177180,413-566-8503,5295.56,41
b6aba88d-2c3a-3a58-bf41-fd7fe83571e8,PCP26677,18 BELLEVUE AVE,CAMBRIDGE,MA,02140-3635,42.3760430,-71.1186800,617-547-6542,6716.32,53
e62988b8-d0a6-31ec-a1a6-610b4a9f8227,INDEPENDENCE EYE ASSOCIATES  LLC,365 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-6230,41.6466860,-70.9991580,508-985-6600,6458.00,50
94ea55a1-4520-3483-8393-6c49f579161d,PCP27013,68 MARKET ST,LYNN,MA,01901-1115,42.4748620,-70.9621850,781-586-0400,4133.12,32
1061b2b7-0167-35bc-916a-3b3207fe2bfc,PCP27026,82 MAIN ST,WAKEFIELD,MA,01880-1022,42.5043600,-71.0640610,781-621-8686,4908.08,38
442660b2-c756-396b-b8e1-6e19c7f05133,PCP27403,333 WESTERN AVE,CAMBRIDGE,MA,02139-3747,42.3760430,-71.1186800,617-547-0703,9945.32,77
d224247d-6fc0-395e-9bd2-b4c325d55b5d,PCP28161,162 GREAT RD,ACTON,MA,01720-5760,42.4839530,-71.4384950,978-264-0060,6716.32,53
07c54b7a-99ed-3a14-a8c1-922986a51ec3,PCP28493,1040 GREAT PLAIN AVE,NEEDHAM,MA,02492-3014,42.2815930,-71.2424140,781-449-0929,2454.04,19
af3c8657-15b8-3fee-b656-2ea1f1cb61ef,PCP28562,112 S GREAT RD,LINCOLN,MA,01773-4700,42.4255060,-71.3108120,781-259-8122,1162.44,9
84aaa30f-4fdf-368f-8a31-980c21e4b598,PCP28624,841 MAIN ST,WALPOLE,MA,02081-2997,42.1462860,-71.2556040,508-498-0766,1549.92,12
66ebf1f2-1b43-3770-9572-c3702a95facf,PCP28779,113 BELMONT ST,BELMONT,MA,02478-3603,42.3953170,-71.1802840,617-484-1042,7620.44,59
2970d4ab-defb-32aa-8da3-be427619fd84,PCP28835,7 WHITE PINE LANE,LEXINGTON,MA,02421-6321,42.4452220,-71.2300150,781-862-7331,7103.80,55
af8a70b8-1900-33f7-91a0-350f1f59518e,PCP29134,10 CENTRAL ST,WEST SPRINGFIELD,MA,01089-2742,42.1254510,-72.6497340,413-746-3932,9687.00,75
1ca2afca-6817-3a22-81d7-70b3b1366183,PCP29525,65 NEPONSET AVE,FOXBOROUGH,MA,02035-4022,42.0613380,-71.2458020,508-543-7160,9041.20,70
5e241bed-136b-3a90-a3d6-42f7b9cab3c2,PCP29534,93 POND ST,SHARON,MA,02067-2015,42.1084630,-71.1851820,781-724-7468,2454.04,19
2d5dd8f6-47c2-303a-b5f2-80cd494bba36,PCP29556,277 MAIN ST,GREENFIELD,MA,01301-3262,42.6146710,-72.5970630,413-772-6080,8266.24,64
4e383e1d-1060-3747-a4f0-d639980ff360,PCP29892,131 HARVARD ST,BROOKLINE,MA,02446-6429,42.3238530,-71.1420030,617-934-4744,5553.88,43
15740d88-c092-302f-a2ba-6dcfd5f74890,PCP30062,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.3238530,-71.1420030,617-738-1274,3616.48,28
4d51cbaa-1dcf-388f-9464-4b39b204fc3c,PCP30089,116 APPLETON ST,CAMBRIDGE,MA,02138-3904,42.3760430,-71.1186800,617-661-9633,8653.72,67
afa2a4f1-dd68-34d9-a47b-44efaa9c469d,PCP30645,145 COURT ST,PLYMOUTH,MA,02360-6830,41.8978920,-70.6240300,508-746-2948,3874.80,30
ac06e0ac-ff61-30aa-9a9d-7856c2a6495c,PCP30726,162 COBBLE LANE,SHEFFIELD,MA,01257-0274,42.1036500,-73.3598870,413-229-3634,10203.64,79
0b63e23b-b762-3d4e-bbc7-a98424644d08,PCP31171,77 WARREN ST,BRIGHTON,MA,02135-3601,42.3319600,-71.0201730,617-787-4662,4133.12,32
b37dbacb-fbfd-350a-861b-2dd23f3c83fc,PCP32238,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.3238530,-71.1420030,617-739-2828,11624.40,90
f61f14cb-8061-3fa0-ab90-221cb033eaa0,PCP32281,5 POND RD,HARVARD,MA,01451-1649,42.5042560,-71.5885130,978-456-3181,4520.60,35
e7be2bea-4a1b-3bac-9874-3b149652461a,PCP32467,3 OAKDALE LN,LINCOLN,MA,01773-1710,42.4255060,-71.3108120,781-259-9911,11107.76,86
8fd412d6-410b-3d18-8846-cce73ab81e1c,PCP32478,35 TURKEY HILL RD,BELCHERTOWN,MA,01007-9032,42.2790100,-72.4004680,413-668-5707,7878.76,61
42e990c9-64cc-3a6b-b463-5b306fddabbe,PCP32522,12 DICKINSON ST,AMHERST,MA,01002-2310,42.3635340,-72.5072910,413-256-6004,12657.68,98
5585b8a7-cdd9-3b8a-b78a-7aaa076a11aa,PCP33018,10 LANGLEY RD,NEWTON CENTER,MA,02459-1917,42.3318760,-71.2084020,617-243-0004,9041.20,70
b1516ff8-952b-3f90-a485-e43e29cbf469,PCP33041,14 MAIN ST,SOUTHBORO,MA,01772-1614,42.2720620,-71.5227950,508-787-9713,12011.88,93
ebcdaf96-50e8-340e-806f-04cfaca27857,PCP33080,715 OLD KINGS HWY,WELLFLEET,MA,02667-8013,41.9168050,-70.0271000,508-896-7790,11107.76,86
e0739d64-3589-3bbe-b8ea-808280085318,PCP33184,290 MAIN ST,COTUIT,MA,02635-3122,41.6627270,-70.3572080,508-428-5772,9299.52,72
789eb815-c0ab-31ca-8b84-0ce00727ad97,ADAMS PHYSICAL THERAPY  LLC,1 BERKSHIRE SQ,ADAMS,MA,01220-1300,42.6255600,-73.1198280,413-743-2600,7103.80,56
d1af8327-fe86-3aab-b9af-8d3443f72995,PCP34031,62 MAIN ST,UPTON,MA,01568-1611,42.1765260,-71.6035880,508-529-2700,6199.68,48
8bfeb69c-9939-3fd5-b27d-b877d27d017f,PCP34087,24 ROCKLAND ST,HANOVER,MA,02339-2226,42.1229560,-70.8563100,781-826-82281,11236.92,87
33145183-be4b-3f49-809e-05a81cce7ecd,PCP34313,52 CENTRAL ST,GARDNER,MA,01440-1662,42.5842060,-71.9887370,978-632-5722,12399.36,96
dd43b798-6c99-3cdb-bd19-65f1cc2a370d,PCP34565,410 A SWAMP RD,RICHMOND,MA,01254-0428,42.3834970,-73.3591870,413-698-8123,19374.00,150
ccdd9f7d-8010-38ae-9607-a951a6f2084e,PCP34714,8 BURNHAM ST,TURNERS FALLS,MA,01376-1816,42.5974450,-72.5552780,413-801-2949,9945.32,77
479d8764-9f18-300e-8695-57c43e37cf4a,PCP34751,1170 MAIN ST,W BARNSTABLE,MA,02668-1142,41.6627270,-70.3572080,508-737-2701,11882.72,92
3fc0df86-10e3-3e02-9014-c8123ec39886,PCP34951,2016 OCEAN ST,MARSHFIELD,MA,02050-3100,42.1151390,-70.7103310,781-834-0390,774.96,6
e0104181-ceec-32cf-aba6-255874c50b45,PCP35302,223 WALNUT ST,FRAMINGHAM,MA,01702-7500,42.3079050,-71.4361960,508-872-9195,3099.84,24
f5364bba-190d-3067-8dd2-67bffb6c5f56,PCP35481,1070 IYANNOUGH RD,HYANNIS,MA,02601-1871,41.6472270,-70.2499780,508-771-9701,19503.16,151
6e3af015-b415-3e29-a9b6-42206feaa2c8,MELROSE FAMILY CHIROPRACTIC AND SPORTS INJURY CENTRE  INC,653 MAIN ST,MELROSE,MA,02176-3101,42.4557230,-71.0590190,781-665-1497,3229.00,25
91161180-2889-37db-9808-35f1c6f2a5f9,PCP36686,17 BREWSTER ST,PROVINCETOWN,MA,02657-1603,42.0569130,-70.1904880,860-450-9789,8782.88,68
c7b763e8-052d-3730-b00d-dec9a948c4cf,PCP37117,9 FOSTER ST,WAKEFIELD,MA,01880-2936,42.5043600,-71.0640610,781-850-5535,4778.92,37
502dd65a-e826-3bca-89bb-448b81ddbc15,PCP37168,39 PLYMOUTH ST,HOLBROOK,MA,02343-1510,42.1403460,-70.9978610,781-767-4207,11107.76,86
cd1de71e-98d1-3cba-8fd2-2b20331ff03f,PCP37542,589 DARTMOUTH ST,S DARTMOUTH,MA,02748-2516,41.6613030,-70.9379130,508-997-5636,4003.96,31
b2ad68fb-897e-3738-82e4-08646bd54263,PCP37561,225 WOOD ST,HOPKINTON,MA,01748-1013,42.2240960,-71.5404890,774-275-0635,3616.48,28
e3ed789e-462f-3e75-9852-0aaad71aee63,PCP38234,340 MAPLE ST,MARLBOROUGH,MA,01752-3200,42.3496170,-71.5472140,508-481-1133,4003.96,31
ed3977f3-b6cd-3ff9-8a37-4e2c299b52d8,PCP38970,1681 WASHINGTON ST,BRAINTREE,MA,02184-7950,42.2054160,-71.0021680,781-843-8187,7232.96,56
f345af4f-408c-39b9-a1c2-8a4e279b95a7,PCP39308,294 PLEASANT ST,STOUGHTON,MA,02072-2571,42.1190060,-71.1036500,781-400-4182,4133.12,32
172cefe1-0b02-3fb2-aa53-ca61cdaec115,BARLEY FAMILY HEALTHCARE AND REHABILITATION PC,270 HUTTLESTON AVE,FAIRHAVEN,MA,02719-1605,41.6336190,-70.8713060,508-997-9100,2454.04,19
ac69a419-e1e3-3db7-966e-608ad8e4dc4b,PCP39627,67 BELMONT ST,WORCESTER,MA,01605-2608,42.2694780,-71.8077830,508-852-7200,645.80,5
d94c9186-7bed-3d24-88a2-d5bc92d92737,PCP39872,12 ARROW ST,CAMBRIDGE,MA,02138-5105,42.3760430,-71.1186800,617-893-8752,4262.28,33
bdfb91b5-a041-3e99-99ae-3042ff8c11ba,CAPE GYNECOLOGY  LLC,19 BAY STATE COURT,BREWSTER,MA,02631-2120,41.7475130,-70.0662230,508-255-2325,3874.80,30
405c1042-e54b-3ff3-a5f8-d6a0dcf03518,AUBURN PODIATRY LLP,492 WASHINGTON ST,AUBURN,MA,01501-5708,42.1987080,-71.8460060,508-832-6075,2712.36,21
f178140b-e29d-39c6-bca4-c961e77acde2,PCP40593,25 MAIN ST,WAYLAND,MA,01778-5036,42.3604270,-71.3610990,978-460-2617,3616.48,28
42eff9fe-a834-387e-a063-4c5a5ca30ee5,PCP41000,45 NEWBURY ST,BOSTON,MA,02116-3177,42.3385510,-71.0182530,617-266-8584,3874.80,30
8d7a43ca-0630-329a-8ac4-5c9ac8484a74,PCP41078,2100 DORCHESTER AVE,BOSTON,MA,02124-5615,42.3385510,-71.0182530,617-506-4900,3616.48,28
f5259ffd-9acb-3311-992a-a3cfea7195e3,PCP41867,23 ADAMS ST,BURLINGTON,MA,01803-4916,42.5032270,-71.2017130,781-273-0099,3874.80,30
5f3b6a8a-99a4-3564-bc7f-186b79d040db,TOTAL HEALTH CARE  INC.,2 REEDSDALE RD,MILTON,MA,02186-3324,42.2415570,-71.0824320,617-698-0715,10461.96,81
65cea21f-d0ae-3d30-894c-20f051e07f80,WINCHESTER ORAL SURGERY PC,955 MAIN ST,WINCHESTER,MA,01890-4302,42.4527520,-71.1443190,781-729-2800,3358.16,26
dce6ce7f-7e6e-3035-aaad-46379b6d0bf0,PCP44113,1236 MAIN ST,HOLYOKE,MA,01040-5370,42.2116560,-72.6424480,413-406-8380,6070.52,47
00b14d27-ca1c-33b6-ab79-b636bf184d1a,PCP44286,31 HASTINGS ST,MENDON,MA,01756-1090,42.0938700,-71.5445190,617-584-2794,4391.44,34
2a02cf03-5b22-30df-aae4-33f12583be21,PCP45458,51 LIBBY ST,BROCKTON,MA,02302-2949,42.0825430,-71.0246380,508-587-6060,11882.72,92
e268d966-c51d-355b-90a3-edf1748d0b67,ROSMARK PSYCHOLOGICAL SERVICES LLC,186 CABOT ST,BEVERLY,MA,01915-5846,42.5566590,-70.8449600,978-646-8830,6587.16,51
0bac2d2f-e91f-343e-89c6-c0456b974959,PCP47896,313 LUNENBURG ST,FITCHBURG,MA,01420-4503,42.6019770,-71.8158700,978-342-9900,9945.32,77
4917759b-1f9e-3733-af09-132e8a56641a,PCP48383,33 E MAIN ST,WARE,MA,01082-1478,42.2754620,-72.2801580,413-949-2772,3099.84,24
a1ef6330-7fb0-33e8-9622-01506abb1490,PCP49110,64 MACY ST,RAYNHAM,MA,02767-1328,41.9304770,-71.0462140,774-409-7395,5553.88,44
a0e3f669-d53f-3554-a7d5-144f422a342b,PERFORMANCE PHYSICAL THERAPY INC,99 4TH ST,CHELSEA,MA,02150-2336,42.3968240,-71.0313480,617-889-2500,3099.84,24
de5f6395-ed2b-384a-b764-9ff5e5e6e1a7,KYLE CORBIN  DC PA,664 TAUNTON AVE,SEEKONK,MA,02771-3117,41.8397980,-71.3180470,508-336-4114,8782.88,69
00717240-296a-35b2-a336-8e3d9f085fce,NICOLE H. BOUDREAU MD P.C.,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.3238530,-71.1420030,617-232-0440,6587.16,51
b08737d6-d470-368d-8057-4bd13a70d881,PCP50141,450 N MAIN ST,SHARON,MA,02067-1172,42.1084630,-71.1851820,508-944-3138,5295.56,42
09b12738-8d19-3f48-bb86-1f0f0d3b5117,PCP50168,909 FORTUNE BLVD,MILFORD,MA,01757,42.1586920,-71.5214190,508-473-7400,4908.08,38
